gbifid,datasetkey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonrank,scientific,countrycod,locality,publishing,decimallat,decimallon,coordinate,coordina_1,elevation,elevationa,depth,depthaccur,eventdate,day,month,year,taxonkey,specieskey,basisofrec,institutio,collection,catalognum,recordnumb,identified,license,rightshold,recordedby,typestatus,establishm,lastinterp,mediatype,issue,field_45
1228734170,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099242,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.798020000000001,3.532110000000000,3769.000000000000000,,,,,,1986-10-26T01:00Z,26,10,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:237,,,2018-02-04T05:41Z,,,
1228734146,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099010,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.843930000000000,3.248560000000000,3769.000000000000000,,,,,,1977-01-01T01:00Z,1,1,1977,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:876,,,2018-02-04T05:41Z,,,
1228734139,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099019,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.799100000000003,2.822620000000000,3769.000000000000000,,,,,,1978-05-20T01:00Z,20,5,1978,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:41Z,,,
1228733447,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096054,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.203629999999997,3.250490000000000,3769.000000000000000,,,,,,1982-05-17T02:00Z,17,5,1982,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:222,,,2018-02-04T05:41Z,,,
1228733051,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096215,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.099789999999999,4.820990000000000,3769.000000000000000,,,,,,1989-05-23T02:00Z,23,5,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:41Z,,,
1228732030,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099413,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1978-01-01T01:00Z,1,1,1978,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:41Z,,,
1228732029,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096159,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.229790000000001,5.112600000000000,3769.000000000000000,,,,,,1986-08-01T02:00Z,1,8,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:987,,,2018-02-04T05:41Z,,,
1228732008,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096224,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.022480000000002,3.605970000000000,3769.000000000000000,,,,,,1989-07-06T02:00Z,6,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:818,,,2018-02-04T05:41Z,,,
1228731742,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098988,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.047409999999999,5.246970000000000,3769.000000000000000,,,,,,1972-08-01T01:00Z,1,8,1972,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228731727,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098929,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.108730000000001,4.107070000000000,3769.000000000000000,,,,,,1968-01-01T01:00Z,1,1,1968,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228731718,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098984,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.113529999999997,2.678560000000000,3769.000000000000000,,,,,,1971-08-01T01:00Z,1,8,1971,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228731715,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098961,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.239649999999997,4.468350000000000,3769.000000000000000,,,,,,1970-08-01T01:00Z,1,8,1970,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228731513,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096030,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.752710000000000,3.602480000000000,3769.000000000000000,,,,,,1976-04-12T01:00Z,12,4,1976,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:977,,,2018-02-04T05:41Z,,,
1228731512,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096033,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.752710000000000,3.602480000000000,3769.000000000000000,,,,,,1976-07-18T01:00Z,18,7,1976,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:977,,,2018-02-04T05:41Z,,,
1228731497,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098900,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.929569999999998,4.031660000000000,3769.000000000000000,,,,,,1960-01-01T01:00Z,1,1,1960,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:290,,,2018-02-04T05:41Z,,,
1228731489,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098934,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.203629999999997,3.250490000000000,3769.000000000000000,,,,,,1969-01-01T01:00Z,1,1,1969,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:804,,,2018-02-04T05:41Z,,,
1228731256,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099410,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1975-01-01T01:00Z,1,1,1975,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:41Z,,,
1228731124,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099211,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.012039999999999,4.674990000000000,3769.000000000000000,,,,,,1968-03-01T01:00Z,1,3,1968,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228731115,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099003,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.007610000000000,4.959930000000000,3769.000000000000000,,,,,,1976-01-01T01:00Z,1,1,1976,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:48,,,2018-02-04T05:41Z,,,
1228731063,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099040,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.876179999999998,4.741190000000000,3769.000000000000000,,,,,,1990-01-01T01:00Z,1,1,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:20,,,2018-02-04T05:41Z,,,
1228730919,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099213,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.229790000000001,5.112600000000000,3769.000000000000000,,,,,,1989-05-08T02:00Z,8,5,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:987,,,2018-02-04T05:41Z,,,
1228730788,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099223,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1978-07-18T01:00Z,18,7,1978,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:41Z,,,
1228730782,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099257,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.843760000000003,2.680420000000000,3769.000000000000000,,,,,,1990-08-31T02:00Z,31,8,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:41Z,,,
1228730777,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099232,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.837580000000003,4.242660000000000,3769.000000000000000,,,,,,1984-09-17T02:00Z,17,9,1984,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:41Z,,,
1228730726,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099251,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.793360000000000,4.170540000000000,3769.000000000000000,,,,,,1989-09-07T02:00Z,7,9,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:41Z,,,
1228730433,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098910,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.781720000000000,5.021400000000000,3769.000000000000000,,,,,,1962-01-01T01:00Z,1,1,1962,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1417,,,2018-02-04T05:41Z,,,
1228730428,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099018,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.745220000000003,4.452830000000000,3769.000000000000000,,,,,,1978-05-01T01:00Z,1,5,1978,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228730425,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099181,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.142420000000001,4.965640000000000,3769.000000000000000,,,,,,1966-08-01T01:00Z,1,8,1966,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:562,,,2018-02-04T05:41Z,,,
1228730403,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099199,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.798020000000001,3.532110000000000,3769.000000000000000,,,,,,1988-07-12T02:00Z,12,7,1988,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:237,,,2018-02-04T05:41Z,,,
1228730261,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099411,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1976-01-01T01:00Z,1,1,1976,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:41Z,,,
1228730168,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099241,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.137270000000001,5.251330000000000,3769.000000000000000,,,,,,1986-09-22T02:00Z,22,9,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:458,,,2018-02-04T05:41Z,,,
1228729873,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096179,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.788319999999999,4.596040000000000,3769.000000000000000,,,,,,1987-04-29T02:00Z,29,4,1987,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:58,,,2018-02-04T05:41Z,,,
1228729309,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096256,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.100879999999997,4.749620000000000,3769.000000000000000,,,,,,1990-05-01T02:00Z,1,5,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:41Z,,,
1228729297,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096259,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.100879999999997,4.749620000000000,3769.000000000000000,,,,,,1990-05-03T02:00Z,3,5,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:41Z,,,
1228729270,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096303,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.788319999999999,4.596040000000000,3769.000000000000000,,,,,,1990-08-11T02:00Z,11,8,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:71,,,2018-02-04T05:41Z,,,
1228729158,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099415,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1980-01-01T01:00Z,1,1,1980,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:41Z,,,
1228729128,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099189,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1978-07-05T01:00Z,5,7,1978,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:41Z,,,
1228729119,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099416,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1984-09-10T02:00Z,10,9,1984,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:41Z,,,
1228729080,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099222,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1978-06-19T01:00Z,19,6,1978,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:41Z,,,
1228729011,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099409,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.113050000000001,3.464290000000000,3769.000000000000000,,,,,,1971-01-01T01:00Z,1,1,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:692,,,2018-02-04T05:41Z,,,
1228728986,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096077,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.056989999999999,4.676610000000000,3769.000000000000000,,,,,,1983-07-30T02:00Z,30,7,1983,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:959,,,2018-02-04T05:41Z,,,
1228728891,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096247,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1989-08-09T02:00Z,9,8,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:RNFRNS,,,2018-02-04T05:41Z,,,
1228728888,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099255,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1990-08-13T02:00Z,13,8,1990,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:41Z,,,
1228728876,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099259,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.882539999999999,4.243860000000000,3769.000000000000000,,,,,,1990-09-07T02:00Z,7,9,1990,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:41Z,,,
1228728866,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096269,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1990-07-17T02:00Z,17,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:RNFRNS,,,2018-02-04T05:41Z,,,
1228728791,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098930,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.951740000000001,5.527130000000000,3769.000000000000000,,,,,,1968-07-01T01:00Z,1,7,1968,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228728748,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098989,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.092340000000000,5.249150000000000,3769.000000000000000,,,,,,1972-08-01T01:00Z,1,8,1972,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228728747,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098974,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.412019999999998,4.977180000000000,3769.000000000000000,,,,,,1971-05-01T01:00Z,1,5,1971,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228728162,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096129,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1986-05-21T02:00Z,21,5,1986,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1273,,,2018-02-04T05:41Z,,,
1228728153,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096128,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1986-05-17T02:00Z,17,5,1986,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1273,,,2018-02-04T05:41Z,,,
1228728150,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096130,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1986-05-22T02:00Z,22,5,1986,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1273,,,2018-02-04T05:41Z,,,
1228728131,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098966,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.273400000000002,5.186290000000000,3769.000000000000000,,,,,,1971-01-01T01:00Z,1,1,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
